SIT,CNPJ_CIA,DENOM_SOCIAL,MUN,CD_CVM,DT_REG,DT_INI_SIT,SETOR_ATIV,CONTROLE_ACIONARIO,TP_ENDER,UF,CATEG_REG
ATIVO,10.240.186/0001-00,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S.A.,CATAGUASES,23671,2015-08-12 00:00:00,2015-08-12 00:00:00,Energia Elétrica,PRIVADO,SEDE,MG,Categoria B
CANCELADA,06.948.969/0001-75,LINX S.A.,SÃO PAULO,23035,2013-02-06 00:00:00,2021-08-02 00:00:00,Comunicação e Informática,PRIVADO,SEDE,SP,Categoria A
ATIVO,00.743.065/0001-27,LITEL PARTICIPACOES SA,RIO DE JANEIRO,15091,1995-10-18 00:00:00,1995-10-18 00:00:00,Emp. Adm. Part. - Extração Mineral,PRIVADO,SEDE,RJ,Categoria A
ATIVO,05.495.546/0001-84,LITELA PARTICIPAÇÕES S.A. - EM LIQUIDAÇÃO,RIO DE JANEIRO,24759,2019-09-05 00:00:00,2019-09-05 00:00:00,Emp. Adm. Part. - Extração Mineral,PRIVADO,SEDE,RJ,Categoria A
ATIVO,05.917.486/0001-40,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,ILHÉUS,25895,2021-05-13 00:00:00,2021-05-13 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,BA,Categoria A
CANCELADA,92.724.053/0001-73,LIVRARIA DO GLOBO SA,PORTO ALEGRE,8060,1977-07-20 00:00:00,2011-02-17 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,RS,Categoria A
ATIVO,00.389.481/0001-79,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,SALVADOR,24880,2019-11-29 00:00:00,2019-11-29 00:00:00,Emp. Adm. Part. - Serviços Transporte e Logística,PRIVADO,SEDE,BA,Categoria B
ATIVO,02.286.479/0001-08,LOCALIZA  FLEET S.A.,BELO HORIZONTE,24813,2019-10-10 00:00:00,2019-10-10 00:00:00,Serviços Transporte e Logística,PRIVADO HOLDING,SEDE,MG,Categoria B
ATIVO,16.670.085/0001-55,LOCALIZA RENT A CAR SA,BELO HORIZONTE,19739,2005-05-06 00:00:00,2005-05-06 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,MG,Categoria A
ATIVO,16.670.085/0001-55,LOCALIZA RENT A CAR SA,BELO HORIZONTE,19739,2005-05-06 00:00:00,2005-05-06 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,MG,Categoria A
CANCELADA,04.437.534/0001-30,LOCAMÉRICA RENT-A-CAR S.A.,BELO HORIZONTE,21555,2008-07-29 00:00:00,2023-12-31 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,MG,Categoria B
ATIVO,09.041.168/0001-10,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES,BELO HORIZONTE,23272,2013-11-12 00:00:00,2013-11-12 00:00:00,"Construção Civil, Mat. Constr. e Decoração",PRIVADO HOLDING,SEDE,MG,Categoria A
ATIVO,42.278.291/0001-24,LOG-IN LOGISTICA INTERMODAL SA,RIO DE JANEIRO,20710,2007-06-04 00:00:00,2007-06-04 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,RJ,Categoria A
CANCELADA,19.851.496/0001-35,LOGOS COMPANHIA SECURITIZADORA S/A,CURITIBA,23477,2014-09-04 00:00:00,2023-03-21 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,PR,Categoria B
CANCELADA,33.014.556/0001-96,LOJAS AMERICANAS SA,RIO DE JANEIRO,8087,1977-07-20 00:00:00,2021-12-10 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,RJ,Categoria A
CANCELADA,33.014.556/0001-96,LOJAS AMERICANAS SA,RIO DE JANEIRO,8087,1977-07-20 00:00:00,2021-12-10 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,RJ,Categoria A
CANCELADA,82.640.632/0001-84,LOJAS HERING SA,BLUMENAU,8117,1977-07-20 00:00:00,2019-05-10 00:00:00,Têxtil e Vestuário,PRIVADO,SEDE,SC,Categoria A
ATIVO,96.418.264/0218-02,LOJAS QUERO QUERO S.A.,CACHOEIRINHA,25038,2020-08-06 00:00:00,2020-08-06 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,RS,Categoria A
ATIVO,96.418.264/0218-02,LOJAS QUERO QUERO S.A.,CACHOEIRINHA,25038,2020-08-06 00:00:00,2020-08-06 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,RS,Categoria A
ATIVO,92.754.738/0001-62,LOJAS RENNER SA,PORTO ALEGRE,8133,1977-07-20 00:00:00,1977-07-20 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,RS,Categoria A
ATIVO,92.754.738/0001-62,LOJAS RENNER SA,PORTO ALEGRE,8133,1977-07-20 00:00:00,1977-07-20 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,RS,Categoria A
ATIVO,02.338.534/0001-58,LONGDIS SA,SÃO PAULO,17434,1998-06-30 00:00:00,2021-12-17 00:00:00,Emp. Adm. Part. - Sem Setor Principal,PRIVADO HOLDING,SEDE,SP,Categoria A
CANCELADA,12.394.972/0001-97,LOUCOS POR FUTEBOL S.A.,CURITIBA,23027,2013-01-16 00:00:00,2016-01-07 00:00:00,Emp. Adm. Part. - Sem Setor Principal,PRIVADO,SEDE,PR,Categoria A
ATIVO,08.078.847/0001-09,LPS BRASIL CONSULTORIA DE IMOVEIS S/A,SÃO PAULO,20370,2006-12-12 00:00:00,2006-12-12 00:00:00,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",ESTRANGEIRO,SEDE,SP,Categoria A
ATIVO,89.463.822/0001-12,LUPATECH S.A.,NOVA ODESSA,20060,2006-05-08 00:00:00,2006-05-08 00:00:00,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO,SEDE,SP,Categoria A
ATIVO,43.948.405/0001-69,LUPO S.A.,ARARAQUARA,26506,2021-12-17 00:00:00,2021-12-17 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,SP,Categoria A
ATIVO,02.351.877/0001-52,LWSA S/A,SÃO PAULO,24910,2020-02-04 00:00:00,2020-02-04 00:00:00,Comunicação e Informática,PRIVADO,SEDE,SP,Categoria A
CANCELADA,56.806.656/0001-50,M&G POLIÉSTER SA,SÃO PAULO,14559,1994-09-08 00:00:00,2014-10-17 00:00:00,Emp. Adm. Part. - Petroquímicos e Borracha,ESTRANGEIRO HOLDING,SEDE,SP,Categoria A
ATIVO,07.206.816/0001-15,M. DIAS BRANCO SA IND E COM DE ALIMENTOS,EUSÉBIO,20338,2006-10-11 00:00:00,2006-10-11 00:00:00,Alimentos,PRIVADO,SEDE,CE,Categoria A
CANCELADA,03.076.274/0001-52,MACHADINHO ENERGÉTICA SA,FLORIANÓPOLIS,18929,2001-03-29 00:00:00,2012-12-13 00:00:00,Energia Elétrica,PRIVADO,SEDE,SC,Categoria B
CANCELADA,92.696.418/0001-01,MADEF SA INDUSTRIA E COMERCIO,CANOAS,8222,1979-03-17 00:00:00,2010-09-23 00:00:00,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO,SEDE,RS,Categoria A
ATIVO,13.783.221/0004-78,MADERO INDÚSTRIA E COMÉRCIO S.A.,PONTA GROSSA,26379,2021-11-17 00:00:00,2021-11-17 00:00:00,Alimentos,PRIVADO,SEDE,PR,Categoria A
ATIVO,08.795.211/0001-70,MAESTRO LOCADORA DE VEÍCULOS S.A.,EMBU DAS ARTES,23612,2015-05-26 00:00:00,2015-05-26 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,SP,Categoria A
ATIVO,08.795.211/0001-70,MAESTRO LOCADORA DE VEÍCULOS S.A.,EMBU DAS ARTES,23612,2015-05-26 00:00:00,2015-05-26 00:00:00,Serviços Transporte e Logística,PRIVADO,SEDE,SP,Categoria A
ATIVO,47.960.950/0001-21,MAGAZINE LUIZA SA,FRANCA,22470,2011-04-28 00:00:00,2011-04-28 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,SP,Categoria A
CANCELADA,00.592.603/0001-20,MAGNESITA MINERAÇÃO S.A.,BRUMADO,24244,2017-10-04 00:00:00,2018-12-14 00:00:00,Emp. Adm. Part. - Extração Mineral,PRIVADO,SEDE,BA,Categoria B
CANCELADA,08.684.547/0001-65,MAGNESITA REFRATARIOS S.A.,CONTAGEM,20842,2007-07-02 00:00:00,2019-01-23 00:00:00,Emp. Adm. Part. - Extração Mineral,PRIVADO,SEDE,MG,Categoria A
ATIVO,60.476.884/0001-87,MAHLE METAL LEVE S.A.,MOGI GUAÇU,8575,1977-07-20 00:00:00,1977-07-20 00:00:00,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO,SEDE,SP,Categoria A
ATIVO,09.584.854/0001-37,MANAUS TRANSMISSORA DE ENERGIA S.A,RIO DE JANEIRO,26719,2022-03-29 00:00:00,2022-03-29 00:00:00,Energia Elétrica,PRIVADO,SEDE,RJ,Categoria B
ATIVO,61.065.298/0001-02,MANGELS INDUSTRIAL S.A.,SÃO BERNARDO DO CAMPO,8397,1971-12-28 00:00:00,1971-12-28 00:00:00,Emp. Adm. Part. - Metalurgia e Siderurgia,PRIVADO,SEDE,SP,Categoria A
ATIVO,46.568.486/0001-60,MANTIQUEIRA HOLDING S.A.,RIO DE JANEIRO,27952,2025-12-15 00:00:00,2025-12-15 00:00:00,Emp. Adm. Part. - Energia Elétrica,PRIVADO,SEDE,RJ,Categoria B
CANCELADA,61.293.643/0001-65,MANUF ART BORRACHA NOGAM SA,SÃO PAULO,12670,1986-04-23 00:00:00,2010-01-04 00:00:00,Têxtil e Vestuário,PRIVADO,SEDE,SP,Categoria A
ATIVO,61.082.004/0001-50,MANUFATURA DE  BRINQUEDOS ESTRELA SA,SÃO PAULO,8427,1968-06-28 00:00:00,2011-07-14 00:00:00,Brinquedos e Lazer,PRIVADO,SEDE,SP,Categoria A
CANCELADA,02.535.295/0001-26,MAORI SA,SÃO PAULO,17779,1998-09-23 00:00:00,2019-04-15 00:00:00,Emp. Adm. Part. - Gráficas e Editoras,PRIVADO,SEDE,SP,Categoria A
CANCELADA,51.468.056/0001-06,MARAMBAIA ENERGIA RENOVÁVEL SA,PETRÓPOLIS,12181,1984-06-28 00:00:00,2013-01-07 00:00:00,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO,SEDE,RJ,Categoria A
ATIVO,88.611.835/0001-29,MARCOPOLO SA,CAXIAS DO SUL,8451,1977-07-20 00:00:00,1977-07-20 00:00:00,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO,SEDE,RS,Categoria A
ATIVO,03.853.896/0001-40,MARFRIG GLOBAL FOODS SA,SÃO PAULO,20788,2007-06-18 00:00:00,2007-06-18 00:00:00,Alimentos,PRIVADO,SEDE,SP,Categoria A
ATIVO,07.334.600/0001-35,MARINA DE IRACEMA PARK SA,FORTALEZA,16268,1997-05-14 00:00:00,1997-05-14 00:00:00,Hospedagem e Turismo,PRIVADO,SEDE,CE,Categoria A
ATIVO,61.189.288/0001-89,MARISA LOJAS SA,SÃO PAULO,22055,2010-06-14 00:00:00,2010-06-14 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,SP,Categoria A
CANCELADA,08.262.343/0001-36,MARISA SA,SÃO PAULO,20761,2007-06-13 00:00:00,2010-07-26 00:00:00,Comércio (Atacado e Varejo),PRIVADO HOLDING,SEDE,SP,Categoria A
CANCELADA,84.429.752/0001-62,MARISOL SA,JARAGUÁ DO SUL,8486,1976-05-21 00:00:00,2012-07-02 00:00:00,Emp. Adm. Part. - Têxtil e Vestuário,PRIVADO,SEDE,SC,Categoria A
ATIVO,11.395.624/0001-71,MASSA FALIDA DA BRASIL PHARMA SA,SÃO PAULO,22500,2011-06-22 00:00:00,2025-10-17 00:00:00,Farmacêutico e Higiene,PRIVADO HOLDING,SEDE,SP,Categoria A
CANCELADA,82.639.543/0001-18,MASSA FALIDA DA CIA LORENZ,BLUMENAU,3611,1977-07-20 00:00:00,2010-01-04 00:00:00,Alimentos,PRIVADO,SEDE,SC,Categoria A
CANCELADA,00.410.345/0001-13,MASSA FALIDA DA CREFISUL LEASING SA ARREND MERCL,SÃO PAULO,15164,1995-12-11 00:00:00,2015-02-09 00:00:00,Arrendamento Mercantil,PRIVADO,SEDE,SP,Categoria B
CANCELADA,82.981.671/0001-45,MASSA FALIDA DA FÁBRICA DE TECIDOS CARLOS RENAUX S.A.,BRUSQUE,5827,1969-11-13 00:00:00,2016-01-07 00:00:00,Têxtil e Vestuário,PRIVADO,SEDE,SC,Categoria A
CANCELADA,02.762.115/0001-49,MASSA FALIDA DA MMX MINERACAO E METALICOS S.A.,RIO DE JANEIRO,17914,1998-11-10 00:00:00,2024-09-24 00:00:00,Extração Mineral,PRIVADO,SEDE,RJ,Categoria A
CANCELADA,59.386.987/0001-77,MASSA FALIDA DA PROCID PARTICIPAÇÕES E NEGÓCIOS SA,SÃO PAULO,17060,1998-05-04 00:00:00,2010-01-04 00:00:00,Emp. Adm. Part. - Intermediação Financeira,PRIVADO HOLDING,SEDE,SP,Categoria B
ATIVO,83.296.889/0001-23,MASSA FALIDA DA SA IND E COMERCIO CHAPECO,CHAPECÓ,10243,1979-11-30 00:00:00,1979-11-30 00:00:00,Alimentos,PRIVADO,SEDE,SC,Categoria A
CANCELADA,62.607.502/0001-32,MASSA FALIDA DA SHARP SA EQUIPS ELETRONICOS,SÃO PAULO,10642,1972-12-13 00:00:00,2010-01-04 00:00:00,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO,SEDE,SP,Categoria A
CANCELADA,78.594.876/0001-09,MASSA FALIDA DA TRANSPARANA SA,LONDRINA,11495,1977-07-20 00:00:00,2021-08-09 00:00:00,Comércio (Atacado e Varejo),PRIVADO,SEDE,PR,Categoria A
CANCELADA,29.075.363/0001-78,MASSA FALIDA DE CIA. BRASILEIRA DE ANTIBIÓTICOS - CIBRAN,TANGUÁ,12920,1986-07-24 00:00:00,2010-01-04 00:00:00,Farmacêutico e Higiene,PRIVADO,SEDE,RJ,Categoria A
CANCELADA,33.470.022/0001-74,MASSA FALIDA DE COMPANHIA TEXTIL FERREIRA GUIMARAES,RIO DE JANEIRO,4138,1969-11-01 00:00:00,2011-01-04 00:00:00,Têxtil e Vestuário,PRIVADO,SEDE,RJ,Categoria A
ATIVO,86.550.951/0001-50,MASSA FALIDA DE POMIFRUTAS S/A,FRAIBURGO,19658,2004-12-28 00:00:00,2004-12-28 00:00:00,"Agricultura (Açúcar, Álcool e Cana)",PRIVADO,SEDE,SC,Categoria A
CANCELADA,33.017.039/0001-70,MASSA FALIDA DE SAM INDUSTRIAS SA,NOVA IGUAÇU,12980,1986-08-18 00:00:00,2021-08-09 00:00:00,"Máquinas, Equipamentos, Veículos e Peças",PRIVADO,SEDE,RJ,Categoria A
SUSPENSO(A) - DECISÃO ADM,33.111.246/0001-90,MASSA FALIDA DE TECNOSOLO ENGENHARIA SA,RIO DE JANEIRO,11207,1977-07-20 00:00:00,2025-06-05 00:00:00,"Construção Civil, Mat. Constr. e Decoração",PRIVADO,SEDE,RJ,Categoria A
CANCELADA,62.136.254/0001-99,MASSA FALIDA DO BANCO CRUZEIRO DO SUL S/A,SÃO PAULO,20753,2007-06-13 00:00:00,2021-08-09 00:00:00,Bancos,PRIVADO,SEDE,SP,Categoria A
CANCELADA,08.904.090/0001-57,MATONE SECURITIZADORA S/A,PORTO ALEGRE,21059,2007-08-17 00:00:00,2012-06-19 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,RS,Categoria B
CANCELADA,07.385.191/0001-04,MÁXIMA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S/A,RIO DE JANEIRO,19780,2005-08-18 00:00:00,2010-09-30 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,RJ,Categoria B
CANCELADA,15.688.041/0001-90,MBK SECURITIZADORA S/A,BELO HORIZONTE,22861,2012-07-23 00:00:00,2024-09-17 00:00:00,Securitização de Recebíveis,PRIVADO,SEDE,MG,Categoria B
CANCELADA,11.858.621/0001-27,MCM CIMENTOS S.A.,SÃO PAULO,22284,2010-12-16 00:00:00,2012-05-22 00:00:00,"Construção Civil, Mat. Constr. e Decoração",PRIVADO HOLDING,SEDE,SP,Categoria A
CANCELADA,43.358.647/0001-00,MEDIAL SAUDE S/A,SÃO PAULO,20273,2006-09-19 00:00:00,2010-07-07 00:00:00,Serviços Médicos,PRIVADO,SEDE,SP,Categoria A
ATIVO,14.110.585/0001-07,MELIUZ S.A.,SÃO BERNARDO DO CAMPO,25232,2020-11-03 00:00:00,2020-11-03 00:00:00,Comunicação e Informática,PRIVADO,SEDE,SP,Categoria A
